Date,APOLLOHOSP.NS,AXISBANK.NS,CIPLA.NS,DIVISLAB.NS,DRREDDY.NS,HCLTECH.NS,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,KOTAKBANK.NS,SBIN.NS,SUNPHARMA.NS,TCS.NS,TECHM.NS,WIPRO.NS,^NSEI
2023-03-03,4371.87109375,850.397216796875,855.1185302734375,2797.58203125,870.0004272460938,997.6614379882812,777.5189819335938,847.56640625,1356.7066650390625,349.12628173828125,530.765380859375,940.060546875,3073.67529296875,989.35888671875,182.6145782470703,17594.349609375
2023-03-06,4384.56591796875,857.2290649414062,857.3082885742188,2794.049072265625,870.2455444335938,1004.5264892578125,783.0043334960938,846.78564453125,1382.5235595703125,349.12628173828125,531.2382202148438,938.4563598632812,3100.989501953125,993.826416015625,184.1580047607422,17711.44921875
2023-03-08,4339.88720703125,858.6752319335938,853.7559814453125,2781.97705078125,867.7068481445312,999.1324462890625,784.568115234375,851.0305786132812,1368.9959716796875,346.972900390625,534.1701049804688,930.9215087890625,3118.048828125,983.1136474609375,183.62014770507812,17754.400390625
2023-03-09,4381.6396484375,865.5071411132812,858.135498046875,2758.127197265625,858.8263549804688,995.5662231445312,784.6402587890625,835.2708129882812,1357.715576171875,342.28729248046875,528.5900268554688,926.2547607421875,3068.80078125,966.4290771484375,182.4508819580078,17589.599609375
2023-03-10,4281.57373046875,849.6491088867188,857.6002197265625,2735.84765625,861.6884765625,995.2540893554688,764.4071655273438,822.2920532226562,1349.598876953125,338.8179626464844,517.6663818359375,929.0255737304688,3063.42041015625,967.5686645507812,181.98318481445312,17412.900390625
2023-03-13,4309.09423828125,830.1507568359375,851.37158203125,2715.727783203125,856.7581787109375,979.473388671875,754.7356567382812,808.3863525390625,1316.1695556640625,333.7535400390625,501.2573547363281,927.6157836914062,3018.310546875,1033.7144775390625,180.27606201171875,17154.30078125
2023-03-14,4264.0693359375,830.6494140625,848.6952514648438,2705.9619140625,852.6707763671875,966.501220703125,752.7147827148438,810.2892456054688,1302.3209228515625,328.6392517089844,496.90679931640625,930.6297607421875,2956.692626953125,1016.8475341796875,177.46986389160156,17043.30078125
2023-03-15,4293.02783203125,821.8726806640625,854.4373168945312,2724.364501953125,861.4827270507812,962.578369140625,741.9126586914062,805.94677734375,1302.0001220703125,332.1684265136719,489.4825134277344,924.9908447265625,2941.931640625,1016.0267944335938,175.73934936523438,16972.150390625
2023-03-16,4283.35791015625,828.3555297851562,859.7899780273438,2749.6865234375,859.375244140625,956.114501953125,746.7243041992188,803.9951171875,1287.738525390625,331.68988037109375,496.0556335449219,940.5467529296875,2929.1484375,1019.0811157226562,174.38302612304688,16985.599609375
2023-03-17,4310.58251953125,835.1875,850.6417236328125,2739.7734375,869.6475830078125,988.2554321289062,756.70849609375,816.0466918945312,1302.9627685546875,337.5817565917969,501.0681457519531,931.115966796875,2923.906494140625,1027.6513671875,176.09011840820312,17100.05078125
2023-03-20,4277.35888671875,835.3370361328125,843.4885864257812,2748.3125,870.2944946289062,972.5638427734375,751.4637451171875,816.2418823242188,1287.3258056640625,338.88775634765625,491.0430603027344,934.518798828125,2890.798095703125,1011.1035766601562,171.71710205078125,16988.400390625
2023-03-21,4238.68115234375,853.33935546875,839.2550048828125,2716.610595703125,866.3541259765625,966.3674926757812,759.9804077148438,831.8065185546875,1275.448974609375,340.3233642578125,493.54931640625,929.6575927734375,2856.5869140625,998.9320678710938,171.36631774902344,17107.5
2023-03-22,4249.68994140625,847.4050903320312,840.2769775390625,2738.939208984375,877.2537841796875,964.18310546875,758.2241821289062,839.4180908203125,1274.1192626953125,339.984375,493.2655944824219,945.067626953125,2879.302490234375,1002.533447265625,171.36631774902344,17151.900390625
2023-03-23,4237.73876953125,846.5573120117188,845.82421875,2751.158935546875,871.7647705078125,950.3193359375,752.1373901367188,834.7828369140625,1260.6375732421875,334.90997314453125,484.94281005859375,950.5121459960938,2873.646484375,1002.3966064453125,169.0745849609375,17076.900390625
2023-03-24,4247.95361328125,837.680908203125,853.7559814453125,2754.986572265625,875.1365966796875,937.7037353515625,750.9344482421875,831.8065185546875,1266.2318115234375,337.392333984375,477.94415283203125,945.8453369140625,2869.830322265625,1004.67578125,169.19149780273438,16945.05078125
2023-03-27,4282.41650390625,831.1481323242188,865.4832763671875,2776.77490234375,879.3514404296875,937.4807739257812,754.2063598632812,828.1959228515625,1273.8441162109375,339.9943542480469,482.48382568359375,956.151123046875,2871.48583984375,1005.63330078125,168.95765686035156,16985.69921875
2023-03-28,4297.78857421875,830.2505493164062,865.677978515625,2754.44677734375,887.4183349609375,928.2085571289062,760.3412475585938,834.0997314453125,1263.4346923828125,338.7381896972656,480.5450439453125,956.8803100585938,2865.599853515625,975.8197631835938,166.5957794189453,16951.69921875
2023-03-29,4326.9453125,840.3737182617188,863.9261474609375,2767.990966796875,895.4557495117188,951.7459716796875,763.9982299804688,830.4403076171875,1268.8916015625,343.15460205078125,488.4894714355469,964.36669921875,2886.751708984375,985.6663818359375,167.9287109375,17080.69921875
2023-03-31,4275.27587890625,856.231689453125,876.3833618164062,2771.033447265625,906.2279663085938,967.571044921875,774.4635620117188,856.05615234375,1309.6119384765625,345.50738525390625,495.3463439941406,955.8109130859375,2948.369873046875,1004.5847778320312,170.8284912109375,17359.75
2023-04-03,4199.3583984375,862.3155517578125,867.57568359375,2821.431884765625,912.84423828125,979.0722045898438,774.9447021484375,862.4479370117188,1293.92919921875,348.0695495605469,498.18359375,951.873291015625,2942.943359375,1005.8154296875,172.0912628173828,17398.05078125
2023-04-05,4166.23486328125,858.2264404296875,871.7605590820312,2836.252197265625,918.0,990.707275390625,795.7311401367188,863.228515625,1305.5767822265625,349.30572509765625,494.6369323730469,969.4708251953125,2979.546630859375,1006.0889282226562,172.93313598632812,17557.05078125
2023-04-06,4167.22607421875,849.6990356445312,869.4248046875,2867.315673828125,921.2542114257812,973.45556640625,801.7938842773438,853.8605346679688,1304.0633544921875,350.3425598144531,499.0348205566406,984.0057983398438,2961.980712890625,996.2882080078125,171.48326110839844,17599.150390625
2023-04-10,4201.98681640625,845.1111450195312,877.6971435546875,2855.734375,933.0653686523438,983.4855346679688,797.9926147460938,847.4688110351562,1309.2911376953125,350.7811584472656,497.75799560546875,980.60302734375,3001.2509765625,1009.5079956054688,174.59347534179688,17624.05078125
2023-04-11,4236.0029296875,851.04541015625,882.8552856445312,2873.1064453125,933.7907104492188,969.1312866210938,800.3263549804688,860.5938720703125,1289.6187744140625,368.1676940917969,503.24346923828125,981.2350463867188,2955.635009765625,1001.3025512695312,173.16697692871094,17722.30078125
2023-04-12,4284.4990234375,848.8013916015625,893.3660888671875,3152.579833984375,956.8544921875,975.8181762695312,810.7196044921875,868.64453125,1309.93310546875,367.67919921875,499.5549621582031,988.4782104492188,2981.24755859375,1011.9241333007812,174.0556182861328,17812.400390625
2023-04-13,4361.95361328125,862.0662231445312,891.224853515625,3124.951416015625,951.3458251953125,955.6240844726562,814.3523559570312,877.2806396484375,1274.0733642578125,372.75360107421875,504.04736328125,975.6445922851562,2932.689697265625,990.9087524414062,172.2549591064453,17828.0
2023-04-17,4350.4501953125,862.2656860351562,882.1739501953125,3104.046142578125,951.2282104492188,929.1890869140625,801.9382934570312,879.525146484375,1154.0213623046875,377.8678894042969,514.4981079101562,970.9779052734375,2887.3037109375,939.0315551757812,169.0044403076172,17706.849609375
2023-04-18,4302.79638671875,861.06884765625,899.4972534179688,3209.995849609375,963.010009765625,948.4917602539062,798.5460205078125,875.1826171875,1154.984375,376.5020751953125,516.2477416992188,976.908447265625,2879.256591796875,934.7008666992188,172.06790161132812,17660.150390625
2023-04-19,4284.5986328125,871.0924072265625,887.4780883789062,3280.661865234375,962.4120483398438,926.0686645507812,801.4810791015625,870.3522338867188,1130.084228515625,375.8241882324219,510.998779296875,967.86669921875,2841.412109375,924.3984375,168.74717712402344,17618.75
2023-04-20,4312.46630859375,866.4546508789062,879.7896118164062,3143.746826171875,952.3848266601562,924.9989013671875,804.46435546875,872.7918701171875,1122.013671875,375.64471435546875,515.2547607421875,960.3318481445312,2855.39111328125,931.60107421875,169.70599365234375,17624.44921875
2023-04-21,4325.26025390625,861.9166259765625,890.543701171875,3171.767578125,954.4530029296875,935.2071533203125,805.7634887695312,864.2532348632812,1125.63623046875,377.5688171386719,513.6942749023438,961.9846801757812,2906.93896484375,910.5858764648438,172.13803100585938,17624.05078125
2023-04-24,4362.69775390625,879.9688110351562,878.81640625,3133.686767578125,942.1712646484375,939.7543334960938,812.2833862304688,882.8917846679688,1124.67333984375,378.2865905761719,524.5232543945312,951.9705810546875,2919.76806640625,917.2869873046875,176.76829528808594,17743.400390625
2023-04-25,4380.00341796875,876.0292358398438,885.288330078125,3166.6640625,947.5034790039062,939.2191162109375,800.7352905273438,891.3816528320312,1123.389404296875,376.7014465332031,531.332763671875,945.505126953125,2920.8720703125,908.9902954101562,175.6925811767578,17769.25
2023-04-26,4373.95361328125,885.3047485351562,886.6994018554688,3160.33349609375,949.8167724609375,950.0072021484375,804.416259765625,892.8453369140625,1125.81982421875,374.5680236816406,535.6360473632812,944.2898559570312,2941.242431640625,908.3521118164062,175.1781005859375,17813.599609375
2023-04-27,4380.99462890625,879.0712280273438,889.47314453125,3178.441650390625,964.2156372070312,955.08935546875,808.843017578125,896.1631469726562,1142.969970703125,380.54962158203125,534.1228637695312,951.5330810546875,2931.86181640625,914.5974731445312,175.1079559326172,17915.05078125
2023-04-28,4476.39990234375,857.7277221679688,883.7310791015625,3207.345947265625,966.4307861328125,964.9278564453125,812.0186767578125,895.4801025390625,1148.931396484375,386.4215393066406,546.93798828125,960.234619140625,2960.647216796875,933.3333740234375,180.06561279296875,18065.0
2023-05-02,4453.689453125,868.349609375,893.1226196289062,3193.4091796875,970.4594116210938,968.056640625,811.8502807617188,899.8225708007812,1171.5843505859375,383.05194091796875,544.1006469726562,946.039794921875,2960.785400390625,960.4570922851562,181.6324005126953,18147.650390625
2023-05-03,4478.1357421875,857.578125,895.9937744140625,3208.18017578125,970.8220825195312,960.2579345703125,814.6891479492188,900.5545043945312,1163.9722900390625,385.0059509277344,539.5609741210938,936.8521728515625,2924.458251953125,947.8297729492188,180.11236572265625,18089.849609375
2023-05-04,4515.57421875,863.6620483398438,908.49951171875,3221.724609375,973.9095458984375,967.3763427734375,831.3616943359375,899.4323120117188,1168.007568359375,388.3257141113281,548.5457763671875,946.9634399414062,2961.980712890625,953.1634521484375,179.45758056640625,18255.80078125
2023-05-05,4564.466796875,863.0137329101562,900.0325927734375,3229.82177734375,968.9107055664062,957.1749267578125,782.2103881835938,904.5554809570312,1154.755126953125,384.55731201171875,545.235595703125,943.5120849609375,2971.177978515625,944.9122924804688,177.4464569091797,18069.0
2023-05-08,4586.8798828125,876.1289672851562,908.3048706054688,3225.405029296875,961.9710083007812,975.4923095703125,791.25634765625,915.2409057617188,1160.716552734375,390.56878662109375,551.9505004882812,935.1507568359375,2989.479248046875,951.248779296875,177.8907928466797,18264.400390625
2023-05-09,4555.09423828125,885.903076171875,914.0469360351562,3320.50927734375,967.0973510742188,978.439453125,791.2803344726562,911.8255004882812,1165.3939208984375,389.66162109375,542.3983154296875,930.8728637695312,3019.506591796875,955.305908203125,178.80279541015625,18265.94921875
2023-05-10,4563.27587890625,887.5487060546875,919.107666015625,3361.7802734375,954.1688232421875,977.8046264648438,794.9371948242188,913.435546875,1158.5611572265625,390.53887939453125,541.1687622070312,927.32421875,3022.771240234375,953.8016967773438,179.48098754882812,18315.099609375
2023-05-11,4557.32568359375,893.582763671875,918.3290405273438,3267.51025390625,888.437744140625,986.6912841796875,795.4664916992188,916.509521484375,1152.0037841796875,390.38934326171875,542.3510131835938,934.3729248046875,3018.49462890625,951.8870849609375,179.9019012451172,18297.0
2023-05-12,4567.193359375,908.2439575195312,912.34375,3253.62255859375,875.5188598632812,993.4015502929688,802.4916381835938,921.0958862304688,1142.0069580078125,390.917724609375,546.796142578125,929.4631958007812,3011.275390625,953.9839477539062,179.2471160888672,18314.80078125
2023-05-15,4587.6240234375,913.3803100585938,898.0860595703125,3215.78662109375,885.801025390625,997.2554321289062,806.3409423828125,922.9012451171875,1154.0672607421875,393.39013671875,550.3427734375,926.54638671875,2993.57177734375,970.4861450195312,180.41639709472656,18398.849609375
2023-05-16,4517.4580078125,915.3750610351562,897.4048461914062,3218.681884765625,885.1149291992188,989.0489501953125,801.7174682617188,923.4867553710938,1159.524169921875,388.2160339355469,554.504150390625,914.8309326171875,2996.422607421875,963.8761596679688,180.97763061523438,18286.5
2023-05-17,4445.1103515625,912.3829956054688,899.205322265625,3207.4443359375,878.537841796875,974.4041137695312,797.4102172851562,916.6558227539062,1143.5662841796875,380.6592712402344,554.504150390625,909.9697265625,2950.94482421875,961.0953979492188,178.80279541015625,18181.75
2023-05-18,4405.29248046875,912.283203125,890.0083618164062,3095.06591796875,867.0892944335938,979.2554321289062,800.5980224609375,923.6331176757812,1142.74072265625,384.298095703125,543.060302734375,903.8446044921875,2942.80615234375,956.12646484375,178.943115234375,18129.94921875
2023-05-19,4410.40087890625,921.6084594726562,891.7115478515625,3040.888671875,860.9827880859375,993.2655639648438,801.5227661132812,931.2446899414062,1163.7430419921875,387.13934326171875,543.9588623046875,900.1499633789062,2963.958740234375,977.506591796875,180.62686157226562,18203.400390625
2023-05-22,4567.2431640625,915.1256713867188,900.1785278320312,3204.499755859375,873.8623657226562,1015.4822387695312,798.6755981445312,927.3900756835938,1185.6622314453125,386.85028076171875,545.8504028320312,911.4280395507812,3033.714599609375,1006.9552001953125,185.09341430664062,18314.400390625
2023-05-23,4512.796875,913.7294311523438,905.4825439453125,3323.0615234375,874.4308471679688,1004.1470947265625,796.8018188476562,930.366455078125,1192.3116455078125,383.1217041015625,550.0589599609375,905.7404174804688,3032.197998046875,994.2366333007812,185.9820556640625,18348.0
2023-05-24,4498.962890625,915.2752685546875,912.8790283203125,3320.46044921875,885.9381713867188,1008.3184204101562,786.3868408203125,917.9244995117188,1191.027587890625,380.8985595703125,551.0994262695312,925.7200317382812,3037.991943359375,1001.7583618164062,186.9408416748047,18285.400390625
2023-05-25,4530.400390625,918.6163940429688,920.1295776367188,3371.9873046875,882.9388427734375,1011.9910888671875,783.3693237304688,917.1437377929688,1196.255126953125,384.8065185546875,549.7279663085938,918.7684326171875,3028.9326171875,1001.165771484375,184.32171630859375,18321.150390625
2023-05-26,4571.8056640625,924.5008544921875,925.8714599609375,3448.8857421875,888.2318725585938,1033.0289306640625,786.3868408203125,927.7316284179688,1208.269287109375,387.8172912597656,554.2203979492188,942.9772338867188,3061.4892578125,1016.345947265625,187.87625122070312,18499.349609375
2023-05-29,4602.10400390625,927.34326171875,930.6402587890625,3413.40576171875,893.1915893554688,1021.240478515625,795.9744873046875,925.2432861328125,1205.47216796875,389.4422912597656,562.7322998046875,941.567626953125,3053.626220703125,1015.7077026367188,186.9875946044922,18598.650390625
2023-05-30,4561.14404296875,934.97314453125,934.1438598632812,3393.92333984375,885.86962890625,1029.9908447265625,796.5828857421875,926.999755859375,1214.1390380859375,393.7290954589844,560.6515502929688,932.9631958007812,3049.809326171875,1001.439208984375,188.25039672851562,18633.849609375
2023-05-31,4583.75634765625,912.4328002929688,927.5259399414062,3379.79052734375,882.370361328125,1038.3787841796875,783.9777221679688,926.2190551757812,1209.049072265625,401.6347961425781,559.060791015625,948.2759399414062,3025.2548828125,1017.0753784179688,188.7882537841797,18534.400390625
2023-06-01,4774.466796875,917.27001953125,938.91259765625,3460.074462890625,892.3681640625,1035.4771728515625,780.6439208984375,913.484375,1210.1495361328125,384.82647705078125,561.8568115234375,960.283203125,3056.983154296875,1021.8619384765625,190.4252166748047,18487.75
2023-06-02,4926.251953125,923.653076171875,939.983154296875,3446.530517578125,903.8167724609375,1031.079345703125,781.860595703125,915.48486328125,1207.3612060546875,386.5611572265625,566.1472778320312,971.8528442382812,3040.060791015625,1023.9588623046875,189.3962860107422,18534.099609375
