lagged_ret,vol_5d,target,ticker
0.0020718483252966102,0.01162361794439754,1,HDFCBANK.NS
0.02091815366294192,0.011092008865557198,1,HDFCBANK.NS
-0.0008338492447176327,0.00847493419825779,1,HDFCBANK.NS
0.004530451926036516,0.008678687497495839,1,HDFCBANK.NS
0.002166074546752439,0.01060551379303192,0,HDFCBANK.NS
-0.0076979150375461325,0.004681286551013243,0,HDFCBANK.NS
0.0015813270199993568,0.00667947596280578,0,HDFCBANK.NS
0.010843717835440803,0.0069605549703949145,0,HDFCBANK.NS
-0.0034776341709508163,0.008404071614934144,0,HDFCBANK.NS
-0.010380225262904719,0.010961203072683974,1,HDFCBANK.NS
-0.017721070020581653,0.011422486565567663,1,HDFCBANK.NS
0.004684992138138,0.010234658570940665,1,HDFCBANK.NS
0.006692244331893971,0.010977452690962035,1,HDFCBANK.NS
-0.013084716280027053,0.010748181140969947,0,HDFCBANK.NS
-0.007223389808637126,0.011102841540839159,0,HDFCBANK.NS
0.014459721870792253,0.010926720647290332,0,HDFCBANK.NS
-0.0005749024491344956,0.010283284094046932,0,HDFCBANK.NS
-0.0008175085356503242,0.00797943237915942,0,HDFCBANK.NS
0.00036355839064716733,0.008438756533442865,0,HDFCBANK.NS
-0.008876095730565803,0.00514553250051205,0,HDFCBANK.NS
-0.010422693526551674,0.0047612532326642065,0,HDFCBANK.NS
-0.004880120464053395,0.0043859770249867645,0,HDFCBANK.NS
-0.002917690728519662,0.00305803653332771,0,HDFCBANK.NS
-0.005540923631977557,0.0028817866886466322,0,HDFCBANK.NS
-0.00410076561757311,0.0018729328960511336,0,HDFCBANK.NS
-0.0007858461911056658,0.0017912437261590763,1,HDFCBANK.NS
-0.004277977234195873,0.0032610473185707735,1,HDFCBANK.NS
0.002464060274034674,0.003059024810933866,1,HDFCBANK.NS
-0.004600941371827982,0.005122283334974447,0,HDFCBANK.NS
-0.011270840354364986,0.00822001342207088,0,HDFCBANK.NS
0.010406643353750855,0.00895733383687533,0,HDFCBANK.NS
0.00795437094559337,0.009596341254724599,0,HDFCBANK.NS
-0.007294239776771683,0.009595534656773683,1,HDFCBANK.NS
-0.004592427701495927,0.007673803178367972,1,HDFCBANK.NS
0.002068230209121502,0.006654282007423391,1,HDFCBANK.NS
0.006255278169697176,0.005834276077725529,1,HDFCBANK.NS
-0.0060901560588144665,0.007900769477657502,1,HDFCBANK.NS
0.01308015563904874,0.007412871834103523,1,HDFCBANK.NS
0.009620829328551794,0.007290355225133115,1,HDFCBANK.NS
0.00779092311368168,0.007301780906910126,0,HDFCBANK.NS
0.005174370515705906,0.0038708308361090167,0,HDFCBANK.NS
0.0031253304706886365,0.0026567862651981334,0,HDFCBANK.NS
0.004276375014269362,0.00307476188086892,0,HDFCBANK.NS
-0.0006083202556684819,0.004385894251570696,0,HDFCBANK.NS
0.011473671539015351,0.011692916085425416,0,HDFCBANK.NS
-0.019678034763962016,0.020904661803844576,0,HDFCBANK.NS
-0.040115425807417116,0.019718030274811428,0,HDFCBANK.NS
-0.006618961170365201,0.01883624405216423,0,HDFCBANK.NS
-0.015257309872588776,0.015560622768101755,0,HDFCBANK.NS
0.0008824966094715947,0.01775542911478701,1,HDFCBANK.NS
0.004343553043755444,0.007640075260192154,1,HDFCBANK.NS
-0.007023731498660313,0.007630857565976029,1,HDFCBANK.NS
-0.002063017263570277,0.004336403147547273,0,HDFCBANK.NS
0.0017063698906538693,0.006583584746525388,1,HDFCBANK.NS
-0.011957026255533743,0.00996952358380043,0,HDFCBANK.NS
0.014256824419969893,0.009521476714988437,0,HDFCBANK.NS
0.004053485876506668,0.009448897473307072,0,HDFCBANK.NS
-0.0011068235829040374,0.011072935759065029,0,HDFCBANK.NS
-0.011603377942006055,0.00951721928868438,1,HDFCBANK.NS
0.005671872244706666,0.008201916868880126,0,HDFCBANK.NS
0.009673047952621472,0.008494941368049251,0,HDFCBANK.NS
0.006657650563639539,0.009837810773004092,1,HDFCBANK.NS
-0.00909770173630875,0.007953358364901655,1,HDFCBANK.NS
-0.0040045390056095975,0.008228422621549528,1,HDFCBANK.NS
0.007583619166151134,0.009508967372381561,1,HDFCBANK.NS
-0.013917623209307672,0.008029442318341838,0,HDFCBANK.NS
-0.003158453353873103,0.008518271696248783,0,HDFCBANK.NS
0.005181623374441058,0.009515019902598064,0,HDFCBANK.NS
-0.01099938135119749,0.007429416289361678,0,HDFCBANK.NS
-0.0063410611563914365,0.01008656494955686,0,HDFCBANK.NS
-0.022118296495205136,0.01127501408106456,1,HDFCBANK.NS
0.0039292323402644325,0.012864379553436903,0,HDFCBANK.NS
0.010856612441223934,0.01245486789405587,0,HDFCBANK.NS
-0.0057909239663404,0.012409385478422021,0,HDFCBANK.NS
-0.0013545786209815391,0.006208843291453153,0,HDFCBANK.NS
0.001525925466012934,0.006287383037631638,0,HDFCBANK.NS
0.00474022274919661,0.00511259334179537,0,HDFCBANK.NS
0.007245072230119387,0.004795384646476039,0,HDFCBANK.NS
-0.004851080798312868,0.004541328371109248,0,HDFCBANK.NS
0.0028912764368222987,0.005364971485621176,0,HDFCBANK.NS
-0.0039556359362032945,0.005243720546326342,0,HDFCBANK.NS
0.00393757949696627,0.003982808173618127,1,HDFCBANK.NS
-0.0018102229797166691,0.005611205788572594,0,HDFCBANK.NS
0.010478305107846309,0.005605559269490818,1,HDFCBANK.NS
0.002625569424953955,0.005145707792319788,1,HDFCBANK.NS
-0.002154668892700551,0.0051880767730139,1,HDFCBANK.NS
6.640861462203773e-05,0.00541166813361896,1,HDFCBANK.NS
0.008470660339409575,0.004743566512275163,1,HDFCBANK.NS
-0.0035573602235772217,0.005188758185917508,0,HDFCBANK.NS
0.005784910380776331,0.0051100894537137575,1,HDFCBANK.NS
0.007099217913790534,0.0055903612373999646,1,HDFCBANK.NS
-0.0022518263859045984,0.009401976424038463,1,HDFCBANK.NS
0.019952269378566756,0.008699588906001796,1,HDFCBANK.NS
-0.00022449328744156283,0.009461397189526764,1,HDFCBANK.NS
-0.002181155192438222,0.01668113895515188,1,HDFCBANK.NS
0.03471772437599685,0.015324120147169898,1,HDFCBANK.NS
0.008885206406013646,0.015108936459806483,1,HDFCBANK.NS
0.0025252653980945006,0.014854609765337522,0,HDFCBANK.NS
0.0016278309555064485,0.013475721799124702,0,HDFCBANK.NS
0.01395325797797664,0.006179463689988867,0,HDFCBANK.NS
-0.0013307911527991045,0.008584888481529829,0,HDFCBANK.NS
-0.009933427984432197,0.008690039596436962,1,HDFCBANK.NS
-0.0022634528020375466,0.010120149000919376,1,HDFCBANK.NS
0.011803314943127363,0.00804673638533223,1,HDFCBANK.NS
0.0038784581075148594,0.00801021363066019,1,HDFCBANK.NS
-0.0005132069209575763,0.0058620819446122885,1,HDFCBANK.NS
-0.0016910666748066738,0.005308135369419781,0,HDFCBANK.NS
0.002480426391761048,0.00787547549263844,0,HDFCBANK.NS
0.017923913112581902,0.010041750975893977,0,HDFCBANK.NS
-0.00939699871526889,0.0101724193269586,0,HDFCBANK.NS
0.006942667041553774,0.010408718768415877,0,HDFCBANK.NS
0.012392643798795788,0.010540136624800902,0,HDFCBANK.NS
