Date,APOLLOHOSP.NS,AXISBANK.NS,CIPLA.NS,DIVISLAB.NS,DRREDDY.NS,HCLTECH.NS,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,KOTAKBANK.NS,SBIN.NS,SUNPHARMA.NS,TCS.NS,TECHM.NS,WIPRO.NS,^NSEI
2024-02-26,6547.52685546875,1083.4371337890625,1442.0870361328125,3539.4111328125,1272.4964599609375,1535.12548828125,692.213134765625,1037.1988525390625,1563.0059814453125,340.4938049316406,731.69140625,1527.7451171875,3752.227294921875,1227.7650146484375,249.77041625976562,22122.05078125
2024-02-27,6583.923828125,1077.2972412109375,1459.3544921875,3502.25927734375,1274.2449951171875,1543.4998779296875,691.1668090820312,1043.1021728515625,1566.254150390625,340.5836181640625,722.9658203125,1553.061279296875,3849.150390625,1225.6844482421875,249.09078979492188,22198.349609375
2024-02-28,6327.10400390625,1072.455078125,1449.1019287109375,3481.037109375,1269.9871826171875,1537.0794677734375,685.9348754882812,1029.327880859375,1573.4566650390625,335.9639892578125,715.8793334960938,1544.328125,3862.79541015625,1216.0382080078125,242.6461639404297,21951.150390625
2024-02-29,6067.798828125,1073.3536376953125,1452.388671875,3451.80029296875,1269.2364501953125,1548.1988525390625,683.0147705078125,1035.231201171875,1575.9515380859375,337.1313781738281,721.2785034179688,1548.3511962890625,3840.4287109375,1204.689697265625,243.06796264648438,21982.80078125
2024-03-01,6051.6884765625,1097.4644775390625,1443.1171875,3445.468017578125,1223.6572265625,1529.821533203125,696.3256225585938,1069.37158203125,1557.8748779296875,344.76422119140625,741.5738525390625,1530.0018310546875,3839.725341796875,1202.7510986328125,243.3023223876953,22338.75
2024-03-04,5999.876953125,1104.9521484375,1443.705810546875,3445.369384765625,1251.6231689453125,1524.09912109375,697.274658203125,1074.733642578125,1541.39892578125,344.6644287109375,744.369873046875,1522.986083984375,3826.923828125,1210.55322265625,243.95851135253906,22405.599609375
2024-03-05,6027.5234375,1099.011962890625,1445.6190185546875,3447.496337890625,1245.3404541015625,1506.7919921875,701.2410888671875,1070.503173828125,1512.495361328125,342.3695983886719,755.84326171875,1544.6715087890625,3762.590087890625,1203.4129638671875,240.5838623046875,22356.30078125
2024-03-06,6020.7607421875,1123.1724853515625,1457.1961669921875,3507.057861328125,1247.5828857421875,1529.91455078125,702.0927734375,1079.4071044921875,1522.89892578125,351.1598205566406,755.7950439453125,1573.91259765625,3811.544189453125,1201.994384765625,240.51358032226562,22474.05078125
2024-03-07,6015.29150390625,1109.64453125,1455.1358642578125,3563.404052734375,1249.459716796875,1523.8199462890625,703.7962036132812,1070.4046630859375,1521.8631591796875,348.8250427246094,759.7962036132812,1575.580810546875,3853.089111328125,1218.21337890625,241.61500549316406,22493.55078125
2024-03-11,6170.32763671875,1103.304931640625,1475.690185546875,3566.520751953125,1261.9659423828125,1524.75048828125,694.8899536132812,1061.3037109375,1506.9405517578125,345.1533203125,745.9607543945312,1563.707763671875,3865.98388671875,1219.01708984375,241.16973876953125,22332.650390625
